enrollment_id,resident_id,benefit_type,enrollment_date,activation_date,cancellation_date,monthly_fee
E21803,R06255,renters_insurance,2023-11-26,2023-12-03,,15
E21804,R06256,pest_control,2023-10-16,2023-10-26,2023-12-02,8
E21805,R06256,renters_insurance,2023-10-22,2023-10-22,,15
E21806,R06256,rewards_program,2023-11-07,,,0
E21807,R06256,credit_building,2023-11-05,2023-11-09,,5
E21808,R06257,rewards_program,2023-08-16,2023-08-16,,0
E21809,R06257,renters_insurance,2023-09-06,,,15
E21810,R06258,renters_insurance,2023-08-30,2023-08-30,2024-01-22,15
E21811,R06258,air_filter,2023-08-11,2023-08-18,,12
E21812,R06258,credit_building,2023-08-23,,,5
E21813,R06258,rewards_program,2023-08-06,2023-08-13,,0
E21814,R06258,pest_control,2023-08-09,2023-08-15,,8
E21815,R06259,renters_insurance,2023-08-30,,,15
E21816,R06259,rewards_program,2023-11-16,,,0
E21817,R06259,credit_building,2023-08-31,2023-09-09,,5
E21818,R06259,pest_control,2023-09-04,2023-09-05,,8
E21819,R06259,air_filter,2023-08-28,2023-09-05,,12
E21820,R06260,pest_control,2023-09-12,,,8
E21821,R06260,rewards_program,2023-08-20,2023-08-23,,0
E21822,R06260,renters_insurance,2023-08-17,2023-08-19,,15
E21823,R06260,air_filter,2023-08-23,2023-08-29,,12
E21824,R06260,credit_building,2023-09-11,2023-09-15,,5
E21825,R06261,pest_control,2023-10-21,2023-10-24,,8
E21826,R06261,rewards_program,2023-10-23,2023-10-26,,0
E21827,R06261,credit_building,2023-10-10,2023-10-19,,5
E21828,R06262,pest_control,2023-08-26,2023-09-08,,8
E21829,R06262,air_filter,2023-09-03,,,12
E21830,R06262,renters_insurance,2023-08-04,2023-08-08,,15
E21831,R06262,credit_building,2023-09-02,2023-09-07,,5
E21832,R06263,renters_insurance,2024-02-15,,,15
E21833,R06263,credit_building,2024-02-21,2024-02-23,,5
E21834,R06264,credit_building,2023-10-16,2023-10-23,,5
E21835,R06264,pest_control,2023-10-12,2023-10-14,,8
E21836,R06265,air_filter,2024-04-12,2024-04-24,,12
E21837,R06265,pest_control,2024-04-30,,,8
E21838,R06265,renters_insurance,2024-05-03,2024-05-06,,15
E21839,R06265,credit_building,2024-04-20,2024-04-27,,5
E21840,R06266,renters_insurance,2023-08-15,,,15
E21841,R06266,credit_building,2023-08-25,2023-09-05,2024-01-30,5
E21842,R06266,pest_control,2023-09-01,2023-09-10,,8
E21843,R06266,rewards_program,2023-09-07,2023-09-08,,0
E21844,R06267,pest_control,2023-10-02,,,8
E21845,R06267,rewards_program,2023-10-01,2023-10-14,,0
E21846,R06267,credit_building,2023-10-06,2023-10-13,,5
E21847,R06268,air_filter,2023-12-30,,,12
E21848,R06268,rewards_program,2024-01-14,2024-01-24,,0
E21849,R06268,pest_control,2023-12-24,2024-01-05,,8
E21850,R06268,credit_building,2023-12-21,2023-12-29,,5
E21851,R06269,air_filter,2023-08-27,,,12
E21852,R06269,credit_building,2023-11-13,2023-11-24,,5
E21853,R06269,renters_insurance,2023-11-08,2023-11-18,,15
E21854,R06270,pest_control,2024-02-25,2024-03-06,,8
E21855,R06270,air_filter,2024-02-28,2024-03-01,2024-07-21,12
E21856,R06270,renters_insurance,2024-02-02,,,15
E21857,R06270,credit_building,2024-02-24,,,5
E21858,R06271,rewards_program,2024-11-25,,,0
E21859,R06271,air_filter,2024-11-21,2024-12-04,,12
E21860,R06272,pest_control,2023-09-28,,,8
E21861,R06272,renters_insurance,2023-09-29,2023-10-06,,15
E21862,R06272,credit_building,2023-09-30,2023-10-02,,5
E21863,R06272,air_filter,2023-10-08,2023-10-19,,12
E21864,R06273,credit_building,2024-09-06,2024-09-14,,5
E21865,R06273,air_filter,2024-09-03,2024-09-14,,12
E21866,R06273,renters_insurance,2024-09-11,2024-09-19,,15
E21867,R06273,pest_control,2024-09-12,,,8
E21868,R06274,air_filter,2023-11-21,2023-12-01,,12
E21869,R06274,pest_control,2023-10-25,2023-11-06,,8
E21870,R06274,renters_insurance,2023-10-15,2023-10-19,,15
E21871,R06274,credit_building,2023-10-03,2023-10-08,,5
E21872,R06275,renters_insurance,2024-11-09,2024-11-23,,15
E21873,R06275,air_filter,2024-11-03,,,12
E21874,R06275,pest_control,2025-01-09,2025-01-22,,8
E21875,R06276,rewards_program,2023-09-19,2023-09-26,,0
E21876,R06276,credit_building,2023-08-24,2023-08-26,,5
E21877,R06276,pest_control,2023-09-08,2023-09-21,,8
E21878,R06276,air_filter,2023-09-06,2023-09-18,,12
E21879,R06277,renters_insurance,2023-10-05,2023-10-05,,15
E21880,R06277,credit_building,2023-10-09,2023-10-22,,5
E21881,R06277,pest_control,2023-09-22,2023-10-02,,8
E21882,R06277,rewards_program,2023-09-28,2023-10-03,2024-02-14,0
E21883,R06278,credit_building,2024-03-05,2024-03-12,,5
E21884,R06278,air_filter,2024-01-28,,,12
E21885,R06278,pest_control,2024-02-13,2024-02-21,,8
E21886,R06279,credit_building,2023-10-16,2023-10-20,2024-03-29,5
E21887,R06279,rewards_program,2023-11-15,2023-11-27,,0
E21888,R06279,air_filter,2023-10-09,2023-10-15,,12
E21889,R06280,air_filter,2024-10-03,2024-10-11,,12
E21890,R06280,renters_insurance,2024-10-06,2024-10-12,,15
E21891,R06280,credit_building,2024-09-30,2024-10-12,,5
E21892,R06280,rewards_program,2024-09-26,2024-10-08,,0
E21893,R06280,pest_control,2024-10-30,,,8
E21894,R06281,credit_building,2023-09-03,2023-09-10,2023-10-21,5
E21895,R06281,renters_insurance,2023-09-09,2023-09-21,,15
E21896,R06281,pest_control,2023-08-13,,,8
E21897,R06282,air_filter,2024-06-15,2024-06-18,,12
E21898,R06282,renters_insurance,2024-06-01,,,15
E21899,R06282,rewards_program,2024-06-16,2024-06-29,,0
E21900,R06282,pest_control,2024-08-02,2024-08-03,,8
E21901,R06283,credit_building,2023-09-06,2023-09-14,,5
E21902,R06283,air_filter,2023-08-24,2023-09-02,2023-12-31,12
E21903,R06283,pest_control,2023-08-29,2023-09-10,,8
E21904,R06283,renters_insurance,2023-09-14,2023-09-20,2024-02-04,15
E21905,R06284,air_filter,2023-09-18,,,12
E21906,R06284,rewards_program,2023-10-04,2023-10-12,2024-01-21,0
E21907,R06284,renters_insurance,2023-10-02,2023-10-04,,15
E21908,R06284,pest_control,2023-10-03,,,8
E21909,R06285,renters_insurance,2023-10-30,2023-11-03,,15
E21910,R06285,rewards_program,2023-10-17,2023-10-29,2024-04-17,0
E21911,R06285,credit_building,2023-11-02,2023-11-07,,5
E21912,R06285,air_filter,2023-10-21,2023-11-04,,12
E21913,R06286,pest_control,2024-04-28,,,8
E21914,R06286,renters_insurance,2024-05-01,2024-05-15,2024-08-30,15
E21915,R06286,credit_building,2024-05-09,,,5
E21916,R06286,air_filter,2024-04-27,2024-04-27,,12
E21917,R06287,renters_insurance,2023-08-27,2023-08-28,,15
E21918,R06287,air_filter,2023-08-26,2023-09-06,,12
E21919,R06287,rewards_program,2023-09-01,2023-09-14,,0
E21920,R06287,credit_building,2023-09-26,2023-09-30,2024-03-21,5
E21921,R06288,credit_building,2024-06-07,2024-06-20,2024-09-16,5
E21922,R06288,air_filter,2024-06-17,2024-06-28,2024-10-05,12
E21923,R06288,rewards_program,2024-06-29,2024-07-08,,0
E21924,R06288,renters_insurance,2024-06-07,,,15
E21925,R06288,pest_control,2024-06-25,,,8
E21926,R06289,rewards_program,2024-01-06,2024-01-07,,0
E21927,R06289,air_filter,2023-12-01,,,12
E21928,R06289,credit_building,2023-11-15,2023-11-28,,5
E21929,R06289,pest_control,2023-12-02,2023-12-08,,8
E21930,R06290,credit_building,2023-09-15,2023-09-29,2024-01-01,5
E21931,R06290,air_filter,2023-09-03,,,12
E21932,R06290,pest_control,2023-10-18,2023-10-21,2024-03-20,8
E21933,R06290,rewards_program,2023-09-20,2023-09-30,,0
E21934,R06291,air_filter,2023-10-07,2023-10-16,,12
E21935,R06291,rewards_program,2023-10-16,2023-10-16,,0
E21936,R06291,pest_control,2023-09-24,2023-09-24,2023-12-16,8
E21937,R06291,credit_building,2023-10-12,,,5
E21938,R06291,renters_insurance,2023-10-14,2023-10-16,,15
E21939,R06292,rewards_program,2023-08-16,2023-08-18,2024-01-30,0
E21940,R06292,credit_building,2023-09-04,2023-09-18,,5
E21941,R06292,pest_control,2023-08-12,,,8
E21942,R06293,renters_insurance,2024-04-14,,,15
E21943,R06293,pest_control,2024-06-16,,,8
E21944,R06294,renters_insurance,2023-09-14,2023-09-27,2023-12-19,15
E21945,R06294,pest_control,2023-09-13,2023-09-13,,8
E21946,R06294,rewards_program,2023-09-08,,,0
E21947,R06295,credit_building,2024-11-18,2024-11-30,,5
E21948,R06295,renters_insurance,2024-11-05,2024-11-05,,15
E21949,R06295,air_filter,2024-10-22,,,12
E21950,R06295,pest_control,2024-10-14,2024-10-27,,8
E21951,R06296,pest_control,2023-09-28,2023-10-06,,8
E21952,R06296,credit_building,2023-09-26,2023-10-01,2024-01-15,5
E21953,R06297,air_filter,2023-10-10,2023-10-14,,12
E21954,R06297,pest_control,2023-12-12,2023-12-20,,8
E21955,R06297,rewards_program,2023-10-05,2023-10-14,,0
E21956,R06297,credit_building,2023-12-19,2023-12-23,,5
E21957,R06297,renters_insurance,2023-10-01,2023-10-14,,15
E21958,R06298,rewards_program,2024-03-19,,,0
E21959,R06298,renters_insurance,2024-04-26,,,15
E21960,R06298,air_filter,2024-03-31,2024-04-13,,12
E21961,R06298,credit_building,2024-03-07,2024-03-12,,5
E21962,R06299,rewards_program,2023-09-30,2023-10-12,,0
E21963,R06299,air_filter,2023-10-03,2023-10-11,,12
E21964,R06299,pest_control,2023-10-28,2023-10-30,2024-03-24,8
E21965,R06300,rewards_program,2023-10-23,,,0
E21966,R06300,pest_control,2023-10-07,2023-10-13,,8
E21967,R06300,credit_building,2023-10-15,2023-10-26,,5
E21968,R06300,air_filter,2023-09-30,2023-10-03,,12
E21969,R06301,pest_control,2023-08-27,,,8
E21970,R06301,credit_building,2023-09-10,2023-09-18,,5
E21971,R06301,renters_insurance,2023-09-15,,,15
E21972,R06301,air_filter,2023-09-17,,,12
E21973,R06302,air_filter,2024-07-10,2024-07-23,2024-11-21,12
E21974,R06302,pest_control,2024-05-28,2024-06-08,,8
E21975,R06302,renters_insurance,2024-07-26,,,15
E21976,R06303,pest_control,2024-07-20,,,8
E21977,R06303,credit_building,2024-09-02,2024-09-03,,5
E21978,R06303,renters_insurance,2024-07-06,2024-07-19,,15
E21979,R06303,rewards_program,2024-07-08,2024-07-13,,0
E21980,R06303,air_filter,2024-06-27,2024-06-27,,12
E21981,R06304,credit_building,2023-09-13,2023-09-14,,5
E21982,R06304,air_filter,2023-09-01,2023-09-05,,12
E21983,R06304,renters_insurance,2023-09-13,2023-09-17,,15
E21984,R06304,rewards_program,2023-09-10,2023-09-14,,0
E21985,R06305,credit_building,2023-11-11,,,5
E21986,R06305,air_filter,2023-10-17,,,12
E21987,R06306,credit_building,2024-04-13,2024-04-15,,5
E21988,R06306,rewards_program,2024-04-22,2024-04-28,,0
E21989,R06306,pest_control,2024-04-11,2024-04-16,,8
E21990,R06307,pest_control,2023-08-26,,,8
E21991,R06307,renters_insurance,2023-08-16,2023-08-29,,15
E21992,R06307,credit_building,2023-08-19,,,5
E21993,R06308,air_filter,2023-10-02,2023-10-06,,12
E21994,R06308,rewards_program,2023-09-24,2023-09-24,,0
E21995,R06308,credit_building,2023-10-03,2023-10-15,2024-01-30,5
E21996,R06308,pest_control,2023-09-14,,,8
E21997,R06309,renters_insurance,2023-09-22,,,15
E21998,R06309,air_filter,2023-09-19,,,12
E21999,R06309,credit_building,2023-10-08,2023-10-11,,5
E22000,R06310,pest_control,2024-02-02,,,8
E22001,R06310,renters_insurance,2023-11-21,2023-12-01,2024-02-26,15
E22002,R06310,rewards_program,2023-11-14,2023-11-22,,0
E22003,R06310,credit_building,2023-11-21,,,5
E22004,R06311,renters_insurance,2024-07-07,2024-07-17,,15
E22005,R06311,rewards_program,2024-07-11,,,0
E22006,R06312,air_filter,2023-10-20,2023-10-20,,12
E22007,R06312,credit_building,2023-10-01,2023-10-04,,5
E22008,R06312,pest_control,2023-10-12,,,8
E22009,R06313,rewards_program,2024-06-15,2024-06-15,,0
E22010,R06313,renters_insurance,2024-06-13,2024-06-23,,15
E22011,R06313,pest_control,2024-05-17,,,8
E22012,R06313,credit_building,2024-06-12,2024-06-19,,5
E22013,R06314,pest_control,2023-11-11,,,8
E22014,R06314,credit_building,2023-09-18,2023-09-20,,5
E22015,R06314,air_filter,2023-10-05,2023-10-09,,12
E22016,R06315,air_filter,2023-08-23,,,12
E22017,R06315,renters_insurance,2023-08-27,,,15
E22018,R06315,rewards_program,2023-09-16,2023-09-30,,0
E22019,R06316,pest_control,2023-08-19,2023-08-23,,8
E22020,R06316,renters_insurance,2023-08-26,2023-09-03,,15
E22021,R06316,credit_building,2023-10-25,2023-10-31,,5
E22022,R06316,air_filter,2023-08-31,2023-09-03,,12
E22023,R06317,renters_insurance,2023-10-03,,,15
E22024,R06317,pest_control,2023-09-17,2023-10-01,,8
E22025,R06317,rewards_program,2023-09-18,2023-09-28,,0
E22026,R06318,renters_insurance,2023-11-20,,,15
E22027,R06318,air_filter,2023-12-21,2023-12-27,,12
E22028,R06319,rewards_program,2024-07-25,2024-07-31,,0
E22029,R06319,pest_control,2024-07-24,2024-07-25,,8
E22030,R06319,air_filter,2024-08-19,,,12
E22031,R06319,renters_insurance,2024-08-14,2024-08-20,,15
E22032,R06320,pest_control,2023-09-20,2023-09-26,,8
E22033,R06320,renters_insurance,2023-10-20,2023-10-31,2024-04-21,15
E22034,R06320,credit_building,2023-10-04,2023-10-14,,5
E22035,R06321,pest_control,2023-08-10,,,8
E22036,R06321,rewards_program,2023-08-13,2023-08-14,,0
E22037,R06321,renters_insurance,2023-08-26,2023-09-05,,15
E22038,R06321,credit_building,2023-08-22,2023-08-28,2023-11-20,5
E22039,R06322,credit_building,2023-08-27,2023-09-05,,5
E22040,R06322,rewards_program,2023-09-02,2023-09-11,,0
E22041,R06323,credit_building,2024-05-16,2024-05-18,,5
E22042,R06323,rewards_program,2024-04-15,2024-04-21,2024-08-02,0
E22043,R06323,pest_control,2024-05-07,,,8
E22044,R06323,renters_insurance,2024-04-24,2024-04-29,,15
E22045,R06324,credit_building,2024-03-07,2024-03-08,,5
E22046,R06324,air_filter,2024-03-05,2024-03-05,,12
E22047,R06324,renters_insurance,2024-03-01,2024-03-08,,15
E22048,R06324,pest_control,2024-04-29,,,8
E22049,R06325,pest_control,2023-10-26,2023-10-26,2024-03-04,8
E22050,R06325,air_filter,2023-10-16,,,12
E22051,R06325,renters_insurance,2023-10-10,,,15
E22052,R06326,air_filter,2024-07-26,,,12
E22053,R06326,rewards_program,2024-06-13,2024-06-14,,0
E22054,R06326,pest_control,2024-06-03,,,8
E22055,R06326,credit_building,2024-06-16,2024-06-20,,5
E22056,R06327,rewards_program,2024-09-18,2024-09-28,,0
E22057,R06327,air_filter,2024-09-09,,,12
E22058,R06327,renters_insurance,2024-08-23,2024-08-31,,15
E22059,R06328,air_filter,2023-09-03,,,12
E22060,R06328,rewards_program,2023-08-30,,,0
E22061,R06328,renters_insurance,2023-09-19,,,15
E22062,R06328,pest_control,2023-09-16,2023-09-16,,8
E22063,R06329,air_filter,2023-10-07,2023-10-10,,12
E22064,R06329,credit_building,2023-11-01,2023-11-02,,5
E22065,R06329,rewards_program,2023-10-14,2023-10-26,,0
E22066,R06329,pest_control,2023-12-15,,,8
E22067,R06330,rewards_program,2024-09-06,2024-09-06,,0
E22068,R06330,renters_insurance,2024-09-02,,,15
E22069,R06330,pest_control,2024-09-09,2024-09-15,,8
E22070,R06330,credit_building,2024-10-11,2024-10-22,,5
E22071,R06330,air_filter,2024-08-31,2024-09-13,,12
E22072,R06331,air_filter,2023-12-20,2023-12-29,2024-03-06,12
E22073,R06331,rewards_program,2023-10-12,2023-10-22,,0
E22074,R06331,pest_control,2023-10-22,2023-11-02,,8
E22075,R06331,renters_insurance,2023-10-19,2023-11-01,,15
E22076,R06332,rewards_program,2023-12-01,2023-12-14,,0
E22077,R06332,pest_control,2023-12-09,2023-12-14,,8
E22078,R06332,air_filter,2023-12-05,2023-12-05,,12
E22079,R06332,credit_building,2023-12-02,2023-12-12,2024-03-03,5
E22080,R06332,renters_insurance,2023-12-28,2024-01-04,,15
E22081,R06333,air_filter,2023-10-07,2023-10-13,,12
E22082,R06333,renters_insurance,2023-12-27,2024-01-09,,15
E22083,R06333,credit_building,2023-10-21,2023-10-23,,5
E22084,R06333,rewards_program,2023-10-20,2023-10-25,,0
E22085,R06334,air_filter,2023-09-07,2023-09-15,,12
E22086,R06334,pest_control,2023-09-06,2023-09-18,,8
E22087,R06334,rewards_program,2023-08-29,2023-09-07,,0
E22088,R06334,renters_insurance,2023-08-21,2023-08-30,,15
E22089,R06335,credit_building,2024-10-21,2024-10-21,2025-03-23,5
E22090,R06335,renters_insurance,2024-09-28,2024-09-28,2025-01-06,15
E22091,R06335,rewards_program,2024-09-23,2024-09-25,2024-11-13,0
E22092,R06336,pest_control,2023-08-25,2023-09-04,,8
E22093,R06336,renters_insurance,2023-09-27,2023-10-01,2024-02-23,15
E22094,R06336,rewards_program,2023-08-07,2023-08-12,,0
E22095,R06337,rewards_program,2023-10-02,,,0
E22096,R06337,air_filter,2023-09-14,,,12
E22097,R06337,renters_insurance,2023-10-19,2023-10-19,,15
E22098,R06337,credit_building,2023-09-22,2023-10-02,2023-12-06,5
E22099,R06338,renters_insurance,2024-05-21,2024-05-27,,15
E22100,R06338,air_filter,2024-05-17,,,12
E22101,R06338,pest_control,2024-05-24,2024-05-24,,8
E22102,R06338,credit_building,2024-05-31,2024-06-12,2024-10-09,5
E22103,R06339,air_filter,2023-08-11,2023-08-17,,12
E22104,R06339,renters_insurance,2023-09-06,,,15
E22105,R06339,credit_building,2023-08-16,2023-08-27,,5
E22106,R06340,rewards_program,2023-10-13,2023-10-16,,0
E22107,R06340,air_filter,2023-10-18,2023-10-28,,12
E22108,R06340,pest_control,2023-09-26,2023-10-07,,8
E22109,R06341,pest_control,2024-10-11,,,8
E22110,R06341,air_filter,2024-12-18,2024-12-30,,12
E22111,R06341,renters_insurance,2024-12-23,2025-01-01,2025-06-22,15
E22112,R06342,rewards_program,2024-10-21,2024-10-26,2025-03-25,0
E22113,R06342,air_filter,2025-01-09,2025-01-09,,12
E22114,R06342,renters_insurance,2024-10-30,2024-11-03,,15
E22115,R06342,credit_building,2024-10-16,2024-10-21,2025-02-03,5
E22116,R06343,credit_building,2023-10-05,2023-10-14,,5
E22117,R06343,air_filter,2023-11-28,2023-12-09,,12
E22118,R06343,renters_insurance,2023-09-28,2023-10-06,,15
E22119,R06343,rewards_program,2023-09-27,2023-10-09,,0
E22120,R06344,credit_building,2023-10-04,2023-10-15,,5
E22121,R06344,air_filter,2023-11-29,2023-12-05,,12
E22122,R06344,pest_control,2023-09-23,,,8
E22123,R06345,pest_control,2023-10-11,2023-10-21,,8
E22124,R06345,rewards_program,2023-10-04,2023-10-08,2024-01-30,0
E22125,R06345,renters_insurance,2023-10-04,2023-10-17,,15
E22126,R06346,pest_control,2023-09-16,,,8
E22127,R06346,rewards_program,2023-09-14,2023-09-26,,0
E22128,R06346,credit_building,2023-09-25,2023-10-04,2023-11-20,5
E22129,R06346,air_filter,2023-09-09,2023-09-20,,12
E22130,R06346,renters_insurance,2023-09-30,2023-10-07,,15
E22131,R06347,renters_insurance,2024-07-23,2024-07-27,,15
E22132,R06347,rewards_program,2024-06-27,2024-07-09,,0
E22133,R06347,credit_building,2024-07-10,2024-07-10,,5
E22134,R06347,pest_control,2024-07-04,,,8
E22135,R06348,air_filter,2023-10-13,2023-10-26,,12
E22136,R06348,credit_building,2023-10-13,2023-10-14,,5
E22137,R06348,rewards_program,2023-09-27,,,0
E22138,R06348,renters_insurance,2023-10-14,2023-10-15,,15
E22139,R06349,air_filter,2023-10-11,,,12
E22140,R06349,pest_control,2023-10-21,2023-11-02,2024-03-11,8
E22141,R06350,air_filter,2023-10-16,2023-10-17,,12
E22142,R06350,pest_control,2023-10-15,,,8
E22143,R06350,credit_building,2023-10-16,2023-10-22,,5
E22144,R06351,rewards_program,2023-10-04,2023-10-18,,0
E22145,R06351,credit_building,2023-09-29,2023-09-30,,5
E22146,R06351,air_filter,2023-09-23,2023-09-30,,12
E22147,R06352,air_filter,2024-08-23,2024-08-26,,12
E22148,R06352,credit_building,2024-08-06,2024-08-17,,5
E22149,R06353,pest_control,2023-10-27,2023-11-02,,8
E22150,R06353,air_filter,2024-01-12,2024-01-16,,12
E22151,R06353,credit_building,2023-11-26,2023-12-09,2024-01-17,5
E22152,R06353,rewards_program,2023-10-28,2023-11-04,,0
E22153,R06354,renters_insurance,2023-11-12,2023-11-15,2024-01-17,15
E22154,R06354,air_filter,2023-11-19,,,12
E22155,R06355,rewards_program,2024-05-29,2024-06-11,,0
E22156,R06355,renters_insurance,2024-05-18,2024-05-27,,15
E22157,R06355,pest_control,2024-05-25,,,8
E22158,R06355,credit_building,2024-06-05,2024-06-17,,5
E22159,R06356,credit_building,2023-11-21,2023-12-02,,5
E22160,R06356,renters_insurance,2023-10-31,,,15
E22161,R06356,air_filter,2023-11-06,,,12
E22162,R06356,rewards_program,2023-11-23,,,0
E22163,R06357,air_filter,2024-09-23,,,12
E22164,R06357,rewards_program,2024-07-26,2024-07-31,,0
E22165,R06357,pest_control,2024-08-20,2024-08-31,,8
E22166,R06357,credit_building,2024-07-21,,,5
E22167,R06358,air_filter,2023-11-10,2023-11-23,,12
E22168,R06358,credit_building,2023-11-02,2023-11-16,2024-02-02,5
E22169,R06358,pest_control,2023-10-22,2023-11-01,,8
E22170,R06358,rewards_program,2023-11-04,2023-11-05,2024-02-02,0
E22171,R06359,air_filter,2024-10-06,,,12
E22172,R06359,credit_building,2024-09-05,2024-09-10,,5
E22173,R06359,renters_insurance,2024-09-03,2024-09-04,,15
E22174,R06360,pest_control,2024-04-22,,,8
E22175,R06360,renters_insurance,2024-05-02,2024-05-10,,15
E22176,R06360,rewards_program,2024-04-01,2024-04-10,2024-06-02,0
E22177,R06361,rewards_program,2023-09-13,2023-09-17,,0
E22178,R06361,renters_insurance,2023-09-29,2023-10-10,,15
E22179,R06361,pest_control,2023-09-09,,,8
E22180,R06362,pest_control,2024-03-30,,,8
E22181,R06362,credit_building,2024-01-24,2024-01-29,,5
E22182,R06362,renters_insurance,2024-01-17,2024-01-24,,15
E22183,R06362,air_filter,2024-01-22,2024-01-22,,12
E22184,R06363,rewards_program,2023-10-09,2023-10-09,,0
E22185,R06363,air_filter,2023-09-25,2023-10-08,,12
E22186,R06363,renters_insurance,2023-10-13,2023-10-27,,15
