resident_id,property_id,lease_start_date,lease_end_date,move_out_date,rent_amount
R05460,P029,2023-10-28,2024-04-25,2024-04-20,1700
R05461,P029,2023-05-16,2024-05-10,,2550
R05462,P029,2023-10-09,2024-10-03,2024-08-19,1900
R05463,P029,2024-07-02,2025-06-27,,2700
R05464,P029,2023-08-18,2024-08-12,2023-10-04,2450
R05465,P029,2023-06-08,2024-06-02,2024-01-25,2750
R05466,P029,2023-05-27,2023-11-23,,2800
R05467,P029,2023-08-27,2024-08-21,2024-04-18,2550
R05468,P029,2023-11-27,2024-11-21,,2350
R05469,P029,2023-04-29,2024-04-23,,1750
R05470,P029,2023-05-07,2024-05-01,,2050
R05471,P029,2023-11-15,2024-11-09,2024-09-29,2800
R05472,P029,2023-09-16,2024-09-10,2024-02-26,2400
R05473,P029,2023-05-30,2024-05-24,,1950
R05474,P029,2024-04-01,2025-03-27,,2500
R05475,P029,2024-08-02,2025-01-29,2024-10-01,2250
R05476,P029,2023-05-06,2024-04-30,2023-10-03,2600
R05477,P029,2023-05-12,2024-05-06,,2550
R05478,P029,2023-05-29,2024-05-23,2023-08-08,1600
R05479,P029,2023-04-29,2023-10-26,,1750
R05480,P029,2024-08-22,2025-08-17,,2050
R05481,P029,2024-06-12,2025-06-07,,1750
R05482,P029,2024-05-17,2025-05-12,,2750
R05483,P029,2023-12-22,2024-12-16,,1850
R05484,P029,2023-06-07,2024-06-01,,2550
R05485,P029,2023-09-17,2024-09-11,,2700
R05486,P029,2024-08-09,2025-02-05,2024-11-09,2250
R05487,P029,2023-05-04,2024-04-28,,2250
R05488,P029,2023-06-05,2024-05-30,,2700
R05489,P029,2024-08-06,2025-08-01,,2350
R05490,P029,2023-11-07,2024-05-05,,2300
R05491,P029,2023-05-15,2024-05-09,,2500
R05492,P029,2023-06-17,2024-06-11,2023-11-15,2150
R05493,P029,2023-06-18,2024-06-12,2023-11-14,2800
R05494,P029,2023-04-29,2024-04-23,,1800
R05495,P029,2023-10-27,2024-10-21,2024-02-16,2050
R05496,P029,2023-08-19,2024-08-13,,2250
R05497,P029,2023-06-05,2023-12-02,,2600
R05498,P029,2023-05-22,2024-05-16,2024-05-15,1600
R05499,P029,2023-05-20,2024-05-14,2023-12-07,2500
R05500,P029,2023-06-09,2024-06-03,2023-08-26,2250
R05501,P029,2023-10-28,2024-10-22,2024-02-29,2450
R05502,P029,2024-07-02,2025-06-27,,2450
R05503,P029,2023-10-15,2024-10-09,,2700
R05504,P029,2023-05-18,2024-05-12,2024-04-22,2100
R05505,P029,2023-04-24,2024-04-18,2023-11-05,2450
R05506,P029,2024-07-02,2025-06-27,,2750
R05507,P029,2023-05-12,2024-05-06,,2100
R05508,P029,2023-08-18,2024-08-12,,2150
R05509,P029,2024-10-25,2025-10-20,,2200
R05510,P029,2023-05-03,2024-04-27,,2450
R05511,P029,2024-06-07,2025-06-02,2024-09-22,1800
R05512,P029,2023-04-25,2024-04-19,,2500
R05513,P029,2023-08-06,2024-02-02,2023-09-21,2600
R05514,P029,2024-07-21,2025-07-16,,2750
R05515,P029,2023-05-24,2023-11-20,,2500
R05516,P029,2024-08-17,2025-08-12,,2600
R05517,P029,2023-06-11,2024-06-05,2023-10-28,2600
R05518,P029,2023-05-14,2024-05-08,2024-02-07,2550
R05519,P029,2023-05-19,2024-05-13,2023-12-27,1950
R05520,P029,2023-09-19,2024-09-13,,2200
R05521,P029,2024-07-08,2025-07-03,,2700
R05522,P029,2024-07-28,2025-07-23,,2050
R05523,P029,2024-09-02,2025-08-28,2024-10-30,2100
R05524,P029,2023-05-19,2024-05-13,,2250
R05525,P029,2024-08-28,2025-08-23,,1900
R05526,P029,2023-06-15,2023-12-12,,2350
R05527,P029,2023-06-08,2024-06-02,,2650
R05528,P029,2023-05-11,2024-05-05,2023-07-07,2650
R05529,P029,2023-06-02,2024-05-27,2024-04-04,2600
R05530,P029,2023-05-28,2024-05-22,,2750
R05531,P029,2023-06-11,2024-06-05,,1650
R05532,P029,2023-06-17,2024-06-11,,1750
R05533,P029,2023-06-15,2024-06-09,,1650
R05534,P029,2024-09-04,2025-08-30,,1950
R05535,P029,2024-08-28,2025-02-24,,2200
R05536,P029,2024-10-04,2025-09-29,,2800
R05537,P029,2023-10-25,2024-10-19,2024-03-04,1700
R05538,P029,2024-01-21,2025-01-15,,2300
R05539,P029,2024-06-02,2025-05-28,,1800
R05540,P029,2023-06-10,2024-06-04,2024-01-20,2000
R05541,P029,2023-06-10,2024-06-04,2024-05-06,2350
R05542,P029,2024-08-01,2025-07-27,,1950
R05543,P029,2023-08-14,2024-08-08,,1600
R05544,P029,2023-05-29,2024-05-23,,1900
R05545,P029,2023-07-07,2024-07-01,,2150
R05546,P029,2024-10-12,2025-10-07,,1850
R05547,P029,2024-09-22,2025-03-21,,2300
R05548,P029,2023-05-25,2024-05-19,2024-03-06,1900
R05549,P029,2024-01-19,2025-01-13,,2100
R05550,P029,2024-05-23,2025-05-18,,2600
R05551,P029,2023-05-04,2024-04-28,,1700
R05552,P029,2023-10-24,2024-10-18,,2450
R05553,P029,2023-08-09,2024-08-03,,2500
R05554,P029,2023-09-01,2024-08-26,,1900
R05555,P029,2023-05-13,2024-05-07,,2700
R05556,P029,2023-06-24,2023-12-21,,2750
R05557,P029,2024-07-18,2025-07-13,2024-09-02,1700
R05558,P029,2024-06-24,2025-06-19,,2550
R05559,P029,2023-04-20,2024-04-14,,1850
R05560,P029,2023-04-26,2024-04-20,,2450
R05561,P029,2023-06-16,2024-06-10,,1950
R05562,P030,2023-08-13,2024-08-07,2023-09-29,1850
R05563,P030,2024-07-27,2025-07-22,,2900
R05564,P030,2023-10-10,2024-04-07,,2000
R05565,P030,2024-08-28,2025-02-24,,2400
R05566,P030,2023-08-08,2024-08-02,,3000
R05567,P030,2023-06-24,2024-06-18,,2950
R05568,P030,2023-06-07,2024-06-01,,3100
R05569,P030,2023-05-27,2024-05-21,,2500
R05570,P030,2023-05-27,2024-05-21,,1900
R05571,P030,2023-06-17,2024-06-11,2024-02-06,2150
R05572,P030,2023-05-09,2024-05-03,,3100
R05573,P030,2023-05-15,2024-05-09,,2700
R05574,P030,2024-01-07,2025-01-01,,2450
R05575,P030,2024-03-14,2025-03-09,,2750
R05576,P030,2024-01-16,2025-01-10,,2750
R05577,P030,2023-05-20,2024-05-14,,2400
R05578,P030,2023-06-09,2024-06-03,2023-12-12,2150
R05579,P030,2023-06-24,2024-06-18,2023-09-03,2350
R05580,P030,2023-11-05,2024-10-30,,2400
R05581,P030,2023-05-16,2024-05-10,,2000
R05582,P030,2023-06-07,2024-06-01,,2350
R05583,P030,2024-09-13,2025-09-08,,2800
R05584,P030,2023-06-25,2024-06-19,,2050
R05585,P030,2023-08-13,2024-08-07,2024-03-02,2200
R05586,P030,2023-05-02,2024-04-26,,3150
R05587,P030,2024-05-06,2025-05-01,2024-09-21,2300
R05588,P030,2023-05-14,2024-05-08,,3050
R05589,P030,2023-09-22,2024-09-16,2024-01-30,2650
R05590,P030,2023-07-06,2024-06-30,,2650
R05591,P030,2023-05-31,2024-05-25,,2150
R05592,P030,2023-05-18,2024-05-12,2023-08-03,2950
R05593,P030,2024-02-22,2025-02-16,,2700
R05594,P030,2023-05-08,2024-05-02,,3050
R05595,P030,2024-06-17,2025-06-12,,3100
R05596,P030,2023-06-25,2024-06-19,,2250
R05597,P030,2023-05-16,2024-05-10,2023-08-08,2800
R05598,P030,2023-06-17,2024-06-11,2023-10-21,2900
R05599,P030,2024-08-17,2025-02-13,,1950
R05600,P030,2024-08-16,2025-08-11,,1900
R05601,P030,2023-05-21,2023-11-17,,1900
R05602,P030,2023-06-04,2024-05-29,,2800
R05603,P030,2023-06-01,2024-05-26,,1900
R05604,P030,2024-06-02,2025-05-28,2024-08-24,2400
R05605,P030,2024-06-14,2025-06-09,,2300
R05606,P030,2023-10-14,2024-10-08,,2800
R05607,P030,2023-06-22,2024-06-16,,2100
R05608,P030,2023-05-05,2024-04-29,,2200
R05609,P030,2023-05-01,2024-04-25,,1850
R05610,P030,2023-06-02,2024-05-27,2024-03-11,2300
R05611,P030,2024-07-11,2025-07-06,,1800
R05612,P030,2024-05-27,2024-11-23,,2250
R05613,P030,2024-02-10,2025-02-04,,1800
R05614,P030,2023-06-02,2023-11-29,,1900
R05615,P030,2023-05-19,2024-05-13,,1800
R05616,P030,2023-05-28,2024-05-22,2023-06-27,2100
R05617,P030,2024-06-05,2024-12-02,,2000
R05618,P030,2023-05-15,2024-05-09,,2700
R05619,P030,2023-05-04,2024-04-28,,2000
R05620,P030,2024-01-22,2025-01-16,2024-05-25,3000
R05621,P030,2023-06-18,2024-06-12,,2650
R05622,P030,2023-05-07,2024-05-01,,2800
R05623,P030,2023-05-25,2024-05-19,,1950
R05624,P030,2023-06-08,2024-06-02,2023-11-06,3100
R05625,P030,2023-08-11,2024-02-07,,2250
R05626,P030,2023-06-19,2024-06-13,,2750
R05627,P030,2023-06-01,2024-05-26,2023-08-29,2700
R05628,P030,2024-06-07,2025-06-02,,2950
R05629,P030,2023-06-30,2024-06-24,,2450
R05630,P030,2023-08-16,2024-08-10,2024-06-10,3150
R05631,P030,2023-06-05,2024-05-30,,2350
R05632,P030,2023-05-15,2024-05-09,,3100
R05633,P030,2023-05-25,2024-05-19,,2400
R05634,P030,2023-10-19,2024-10-13,,2200
R05635,P030,2023-09-13,2024-09-07,,2350
R05636,P030,2023-05-04,2024-04-28,2024-03-17,2450
R05637,P031,2023-07-04,2024-06-28,,1750
R05638,P031,2023-06-28,2024-06-22,,1850
R05639,P031,2023-09-09,2024-09-03,,2000
R05640,P031,2023-08-22,2024-08-16,2024-01-10,1700
R05641,P031,2024-07-23,2025-07-18,,2050
R05642,P031,2023-06-20,2024-06-14,2023-10-22,1900
R05643,P031,2024-04-10,2025-04-05,,2500
R05644,P031,2023-07-19,2024-07-13,2023-12-24,1550
R05645,P031,2023-07-06,2024-06-30,2024-04-16,2400
R05646,P031,2024-10-07,2025-10-02,2024-11-11,2250
R05647,P031,2023-07-14,2024-07-08,2024-06-17,2050
R05648,P031,2024-05-24,2025-05-19,2024-09-04,2450
R05649,P031,2024-01-26,2024-07-24,2024-06-05,2550
R05650,P031,2024-02-19,2025-02-13,,2400
R05651,P031,2023-07-10,2024-07-04,,2450
R05652,P031,2023-07-09,2024-07-03,,2200
R05653,P031,2023-06-16,2024-06-10,,2500
R05654,P031,2023-05-16,2024-05-10,,1700
R05655,P031,2023-06-14,2024-06-08,2024-04-04,2600
R05656,P031,2023-06-18,2024-06-12,2023-08-27,2150
R05657,P031,2024-09-01,2025-08-27,,1600
R05658,P031,2023-08-19,2024-08-13,2024-02-19,1600
R05659,P031,2023-07-04,2024-06-28,2023-08-16,2600
R05660,P031,2023-09-15,2024-09-09,2024-02-05,1900
R05661,P031,2024-04-05,2025-03-31,2024-09-10,2400
R05662,P031,2023-06-02,2024-05-27,,2000
R05663,P031,2023-06-22,2023-12-19,,1600
R05664,P031,2024-10-28,2025-10-23,,2400
R05665,P031,2023-07-06,2024-06-30,2024-03-16,2200
R05666,P031,2024-02-22,2024-08-20,,2400
R05667,P031,2023-08-13,2024-08-07,,2300
R05668,P031,2023-06-12,2024-06-06,2024-02-28,1400
R05669,P031,2023-08-18,2024-08-12,2024-03-22,1900
R05670,P031,2023-05-21,2024-05-15,2023-12-15,1550
R05671,P031,2023-06-20,2023-12-17,2023-08-26,2000
R05672,P031,2024-04-20,2025-04-15,,2300
R05673,P031,2023-05-27,2024-05-21,,1800
R05674,P031,2023-06-10,2024-06-04,,2450
R05675,P031,2023-06-18,2024-06-12,2023-12-09,1850
R05676,P031,2023-07-05,2024-06-29,,1500
R05677,P031,2024-01-03,2024-12-28,,2150
R05678,P031,2024-03-03,2025-02-26,,2250
R05679,P031,2023-06-02,2024-05-27,,2500
R05680,P031,2024-07-03,2025-06-28,,1450
R05681,P031,2023-08-06,2024-07-31,,1450
R05682,P031,2023-07-10,2024-07-04,,2050
R05683,P031,2023-05-17,2024-05-11,,1500
R05684,P031,2024-07-08,2025-07-03,,1550
R05685,P031,2023-07-13,2024-07-07,,2250
R05686,P031,2023-11-02,2024-10-27,2024-02-26,1700
R05687,P031,2023-06-14,2024-06-08,,2450
R05688,P031,2023-05-21,2024-05-15,2023-12-06,2250
R05689,P031,2023-07-04,2024-06-28,,2500
R05690,P031,2023-05-28,2024-05-22,2023-08-24,2500
R05691,P031,2023-07-13,2024-07-07,2023-11-08,1400
R05692,P031,2023-06-26,2024-06-20,2024-03-02,1650
R05693,P031,2024-07-21,2025-01-17,2024-11-15,1500
R05694,P031,2023-06-13,2024-06-07,,1850
R05695,P031,2023-07-13,2024-07-07,,2600
R05696,P031,2024-03-14,2025-03-09,,2200
R05697,P031,2023-07-10,2024-07-04,,1700
R05698,P031,2024-01-18,2025-01-12,,1500
R05699,P031,2023-06-03,2024-05-28,2023-07-10,1550
R05700,P031,2024-10-04,2025-09-29,,1850
R05701,P031,2023-05-22,2024-05-16,,1450
R05702,P031,2023-07-12,2024-07-06,2024-06-12,1900
R05703,P031,2023-06-11,2024-06-05,,1650
R05704,P031,2023-05-31,2024-05-25,,1900
R05705,P031,2023-07-02,2024-06-26,,2550
R05706,P031,2023-11-01,2024-04-29,,1950
R05707,P031,2023-07-26,2024-01-22,2024-01-22,2500
R05708,P031,2023-07-20,2024-07-14,,1800
R05709,P031,2024-06-12,2025-06-07,,2350
R05710,P031,2023-07-20,2024-07-14,,1450
R05711,P031,2023-06-24,2024-06-18,,1900
R05712,P031,2023-06-22,2024-06-16,,1700
R05713,P031,2023-06-17,2024-06-11,,1600
R05714,P031,2023-05-20,2024-05-14,,2000
R05715,P031,2023-06-07,2024-06-01,,1400
R05716,P031,2023-06-01,2024-05-26,,2450
R05717,P031,2023-06-25,2024-06-19,,1550
R05718,P031,2023-06-08,2024-06-02,,2050
R05719,P031,2023-06-28,2024-06-22,,2600
R05720,P031,2023-06-24,2024-06-18,,2050
R05721,P031,2023-07-02,2024-06-26,2023-08-18,2600
R05722,P031,2023-05-24,2023-11-20,,2050
R05723,P031,2023-05-22,2023-11-18,,2450
R05724,P031,2023-06-19,2023-12-16,,1650
R05725,P031,2024-03-01,2025-02-24,,2150
R05726,P031,2023-10-17,2024-10-11,,2350
R05727,P031,2024-07-02,2024-12-29,,1500
R05728,P031,2023-06-01,2024-05-26,,1550
R05729,P031,2023-05-21,2024-05-15,,1750
R05730,P031,2023-08-27,2024-08-21,,2600
R05731,P031,2023-07-14,2024-07-08,,1600
R05732,P031,2023-06-21,2023-12-18,,1400
R05733,P031,2023-05-21,2024-05-15,,2450
R05734,P031,2023-12-18,2024-12-12,2024-02-14,2350
R05735,P031,2023-07-01,2023-12-28,2023-11-01,2250
R05736,P031,2023-07-11,2024-07-05,2024-06-10,2350
R05737,P031,2023-11-23,2024-11-17,,1750
R05738,P031,2023-07-09,2024-07-03,2024-01-12,2600
R05739,P031,2024-08-04,2025-07-30,,1800
R05740,P031,2023-07-14,2024-07-08,,1850
R05741,P031,2024-09-05,2025-08-31,,1650
R05742,P031,2023-06-19,2024-06-13,,1750
R05743,P031,2023-06-06,2024-05-31,,2250
R05744,P031,2024-08-01,2025-07-27,,1750
R05745,P031,2023-07-25,2024-01-21,,1600
R05746,P031,2023-06-23,2024-06-17,,2500
R05747,P031,2023-07-06,2024-06-30,,2350
R05748,P031,2024-01-27,2025-01-21,,1900
R05749,P031,2023-11-26,2024-11-20,2024-08-22,2300
R05750,P031,2023-08-01,2024-07-26,,1800
R05751,P031,2023-05-15,2024-05-09,,2350
R05752,P031,2023-07-02,2024-06-26,2024-01-28,1950
R05753,P031,2023-06-18,2024-06-12,,2000
R05754,P031,2023-06-05,2024-05-30,,1750
R05755,P031,2023-06-07,2024-06-01,,1450
R05756,P031,2023-06-12,2024-06-06,,1750
R05757,P031,2023-08-03,2024-07-28,,2250
R05758,P031,2023-06-24,2023-12-21,2023-09-30,1800
R05759,P031,2023-06-23,2024-06-17,2024-04-17,2400
R05760,P031,2024-09-10,2025-09-05,,2100
R05761,P031,2023-10-06,2024-09-30,,1400
R05762,P031,2024-04-06,2025-04-01,,1600
R05763,P031,2023-06-16,2023-12-13,2023-08-24,1450
R05764,P031,2023-05-23,2024-05-17,,2550
R05765,P031,2023-06-28,2024-06-22,,1550
R05766,P031,2023-07-11,2024-07-05,2023-10-26,2300
R05767,P031,2023-06-15,2024-06-09,,2000
R05768,P031,2023-06-07,2024-06-01,,1750
R05769,P031,2023-06-23,2024-06-17,,2450
R05770,P031,2024-04-06,2025-04-01,,1500
R05771,P031,2023-08-26,2024-02-22,,2000
R05772,P031,2023-07-12,2024-07-06,,2350
R05773,P031,2023-06-23,2024-06-17,,1500
R05774,P031,2023-06-02,2024-05-27,,2350
R05775,P031,2023-06-03,2023-11-30,,2100
R05776,P031,2024-10-06,2025-10-01,,1950
R05777,P031,2024-04-06,2025-04-01,,2000
R05778,P031,2024-03-28,2025-03-23,,1400
R05779,P031,2023-07-06,2024-06-30,,1450
R05780,P031,2023-06-21,2024-06-15,,1450
R05781,P031,2023-07-27,2024-07-21,,1650
R05782,P031,2023-06-26,2024-06-20,2024-03-16,1550
R05783,P031,2024-04-08,2025-04-03,,2350
R05784,P031,2023-05-20,2024-05-14,2023-07-03,1400
R05785,P031,2023-06-29,2024-06-23,,1900
R05786,P031,2023-05-26,2024-05-20,2024-02-13,2000
R05787,P031,2024-08-09,2025-08-04,,1500
R05788,P031,2024-08-12,2025-08-07,,1850
R05789,P031,2023-06-23,2024-06-17,,1600
R05790,P031,2023-07-03,2024-06-27,2024-02-02,1700
R05791,P031,2023-06-08,2024-06-02,,2100
R05792,P031,2023-11-18,2024-11-12,2024-09-12,1850
R05793,P031,2023-06-15,2024-06-09,,1750
R05794,P031,2023-05-22,2024-05-16,,2600
R05795,P031,2023-06-28,2024-06-22,,1500
R05796,P031,2024-06-16,2025-06-11,,2050
R05797,P031,2024-06-02,2025-05-28,,2450
R05798,P031,2023-08-25,2024-08-19,,1600
R05799,P031,2023-06-19,2023-12-16,,2500
R05800,P031,2024-05-18,2024-11-14,2024-10-29,2450
R05801,P031,2023-05-18,2024-05-12,2024-04-28,1750
R05802,P031,2023-06-14,2024-06-08,,2450
R05803,P031,2023-07-06,2024-06-30,2024-04-27,2050
R05804,P031,2023-05-24,2024-05-18,,2150
R05805,P031,2023-05-24,2023-11-20,,1600
R05806,P031,2023-10-17,2024-10-11,,2400
R05807,P031,2024-05-08,2025-05-03,,1500
R05808,P031,2023-06-22,2024-06-16,,1400
R05809,P031,2023-05-30,2024-05-24,,1900
R05810,P031,2023-06-20,2024-06-14,,1600
R05811,P031,2023-05-28,2023-11-24,,2050
R05812,P031,2023-07-21,2024-07-15,,2000
R05813,P031,2023-08-05,2024-07-30,,2600
R05814,P031,2024-08-04,2025-07-30,,2250
R05815,P031,2023-06-10,2024-06-04,2024-02-28,1500
R05816,P031,2023-11-17,2024-05-15,2024-01-15,1550
R05817,P031,2023-07-09,2024-01-05,,2000
R05818,P031,2023-06-09,2024-06-03,,2050
R05819,P031,2023-10-08,2024-10-02,,1950
R05820,P031,2023-05-26,2024-05-20,,1900
R05821,P032,2023-07-02,2024-06-26,,2150
R05822,P032,2024-06-25,2025-06-20,,2350
R05823,P032,2023-07-03,2024-06-27,,2250
R05824,P032,2023-07-22,2024-07-16,2023-12-01,2700
R05825,P032,2023-10-01,2024-09-25,,2600
R05826,P032,2023-07-08,2024-01-04,,2500
R05827,P032,2023-07-30,2024-07-24,,1750
R05828,P032,2023-07-26,2024-07-20,,1800
R05829,P032,2023-11-23,2024-11-17,,2550
R05830,P032,2023-06-02,2024-05-27,,2500
R05831,P032,2023-07-26,2024-01-22,2023-08-27,1800
R05832,P032,2024-02-14,2025-02-08,,2650
R05833,P032,2023-11-06,2024-05-04,,1900
R05834,P032,2023-11-15,2024-11-09,,2700
R05835,P032,2024-07-23,2025-01-19,,2150
R05836,P032,2023-08-15,2024-08-09,,1800
R05837,P032,2023-06-19,2024-06-13,,1650
R05838,P032,2023-07-12,2024-07-06,,1800
R05839,P032,2023-07-14,2024-07-08,2023-08-16,1800
R05840,P032,2023-07-17,2024-07-11,,2700
R05841,P032,2023-07-16,2024-07-10,,1700
R05842,P032,2024-09-16,2025-09-11,,2750
R05843,P032,2023-06-27,2024-06-21,,2650
R05844,P032,2023-07-22,2024-07-16,,1900
R05845,P032,2023-07-27,2024-07-21,,1800
R05846,P032,2023-06-04,2024-05-29,2023-11-23,2750
R05847,P032,2024-06-17,2025-06-12,,1800
R05848,P032,2023-10-25,2024-10-19,,2450
R05849,P032,2023-06-14,2024-06-08,,2300
R05850,P032,2024-07-01,2025-06-26,2024-07-31,2400
R05851,P032,2023-07-05,2024-06-29,,2350
R05852,P032,2024-08-03,2025-07-29,,2200
R05853,P032,2023-07-14,2024-07-08,,2050
R05854,P032,2023-11-20,2024-05-18,,2450
R05855,P032,2023-11-09,2024-11-03,,1650
R05856,P032,2023-06-17,2024-06-11,2024-01-23,2800
R05857,P032,2023-06-24,2023-12-21,,2600
R05858,P032,2023-06-19,2024-06-13,,2350
R05859,P032,2023-09-17,2024-09-11,,2700
R05860,P032,2024-01-02,2024-12-27,,2400
R05861,P032,2024-06-21,2025-06-16,,2750
R05862,P032,2023-06-05,2023-12-02,,1650
R05863,P032,2023-06-26,2024-06-20,2024-04-08,2400
R05864,P032,2023-07-24,2024-07-18,2024-02-07,2400
R05865,P032,2024-07-09,2025-07-04,,1900
R05866,P032,2023-06-23,2024-06-17,,1900
R05867,P032,2023-06-07,2024-06-01,,2400
R05868,P032,2023-06-15,2023-12-12,,2300
R05869,P032,2024-04-03,2025-03-29,2024-07-20,2550
R05870,P032,2023-07-21,2024-07-15,,1750
R05871,P032,2023-11-17,2024-11-11,2024-08-31,2600
R05872,P032,2024-03-23,2024-09-19,2024-06-30,1700
R05873,P032,2023-06-28,2024-06-22,2024-04-05,2400
R05874,P032,2023-07-07,2024-07-01,,2200
R05875,P032,2023-06-24,2024-06-18,,1900
R05876,P032,2024-03-14,2024-09-10,2024-07-15,1650
R05877,P032,2024-05-01,2025-04-26,,2450
R05878,P032,2023-06-23,2024-06-17,,1700
R05879,P032,2024-05-11,2025-05-06,,1800
R05880,P032,2024-05-12,2025-05-07,2024-10-20,1950
R05881,P032,2024-07-25,2025-07-20,,1850
R05882,P032,2023-07-13,2024-01-09,,2300
R05883,P032,2024-06-18,2024-12-15,,2650
R05884,P032,2023-07-09,2024-07-03,,2250
R05885,P032,2024-06-28,2025-06-23,2024-09-27,2800
R05886,P032,2023-07-03,2024-06-27,,1850
R05887,P032,2023-06-25,2024-06-19,2023-07-25,2450
R05888,P032,2024-03-11,2024-09-07,,2150
R05889,P032,2024-08-06,2025-08-01,,2400
R05890,P032,2023-12-14,2024-06-11,,1950
R05891,P032,2023-07-23,2024-07-17,,1600
R05892,P032,2024-09-16,2025-03-15,,2750
R05893,P032,2023-07-24,2024-07-18,,2700
R05894,P032,2023-07-01,2024-06-25,,2750
R05895,P032,2023-07-03,2024-06-27,,2100
R05896,P032,2023-07-12,2024-07-06,,2200
R05897,P032,2023-06-04,2023-12-01,2023-10-10,1700
R05898,P032,2023-06-10,2024-06-04,,2000
R05899,P032,2023-06-19,2024-06-13,,2650
R05900,P032,2023-07-01,2024-06-25,,2700
R05901,P032,2024-06-16,2024-12-13,2024-11-14,2550
R05902,P032,2024-09-04,2025-08-30,,2500
R05903,P032,2024-06-13,2025-06-08,,2550
R05904,P032,2023-06-13,2024-06-07,,2300
R05905,P032,2023-07-10,2024-07-04,2024-01-08,2200
R05906,P032,2024-09-07,2025-09-02,,2000
R05907,P032,2023-06-24,2024-06-18,,2050
R05908,P032,2023-07-14,2024-07-08,,1900
R05909,P032,2023-08-23,2024-08-17,,1700
R05910,P032,2024-01-09,2025-01-03,,2550
R05911,P032,2024-01-01,2024-12-26,,2050
R05912,P032,2023-08-14,2024-02-10,,1750
R05913,P032,2023-07-21,2024-07-15,,1700
R05914,P032,2023-06-07,2023-12-04,,2200
R05915,P032,2024-08-05,2025-07-31,2024-11-15,1600
R05916,P032,2024-01-13,2025-01-07,,2500
R05917,P032,2024-03-09,2025-03-04,2024-10-03,2100
R05918,P032,2024-06-18,2025-06-13,,1900
R05919,P032,2023-07-03,2024-06-27,,2150
R05920,P032,2023-11-20,2024-11-14,,2050
R05921,P032,2024-06-19,2024-12-16,,2000
R05922,P032,2023-07-03,2024-06-27,,2600
R05923,P032,2023-10-22,2024-10-16,2024-04-13,1800
R05924,P032,2023-07-31,2024-07-25,,2350
R05925,P032,2024-02-22,2025-02-16,,2150
R05926,P032,2023-06-20,2024-06-14,,2100
R05927,P032,2023-10-19,2024-10-13,,2750
R05928,P032,2023-08-10,2024-02-06,2023-09-13,1650
R05929,P032,2024-09-22,2025-09-17,,1600
R05930,P032,2024-06-02,2024-11-29,,2650
R05931,P032,2024-05-01,2025-04-26,,2500
R05932,P032,2023-06-18,2024-06-12,2024-01-27,1800
R05933,P032,2023-11-13,2024-11-07,,1900
R05934,P032,2024-01-21,2025-01-15,,1900
R05935,P032,2023-07-25,2024-07-19,2024-02-22,1900
R05936,P032,2023-07-25,2024-07-19,,1900
R05937,P032,2023-06-04,2024-05-29,,2500
R05938,P032,2023-07-08,2024-07-02,,2450
R05939,P032,2023-07-24,2024-01-20,2024-01-20,2050
R05940,P032,2024-10-06,2025-10-01,,1950
R05941,P032,2023-08-09,2024-02-05,,2450
R05942,P032,2024-08-20,2025-08-15,,2550
R05943,P032,2024-03-09,2025-03-04,2024-10-14,2600
R05944,P032,2023-06-03,2024-05-28,2023-08-04,2250
R05945,P032,2023-06-02,2024-05-27,2024-05-18,1700
R05946,P032,2023-07-11,2024-07-05,,1700
R05947,P032,2023-10-28,2024-10-22,,2050
R05948,P032,2023-11-09,2024-11-03,,1600
R05949,P032,2023-11-08,2024-05-06,2024-02-24,1700
R05950,P032,2023-07-06,2024-06-30,2024-05-29,2650
R05951,P032,2024-04-28,2025-04-23,,2350
R05952,P032,2023-07-03,2024-06-27,,1800
R05953,P032,2023-07-18,2024-07-12,2024-01-15,2650
R05954,P032,2023-08-16,2024-08-10,,2750
R05955,P032,2023-08-25,2024-08-19,,2200
R05956,P032,2023-06-23,2024-06-17,2023-12-01,2400
R05957,P032,2023-07-28,2024-07-22,,2650
R05958,P032,2024-07-07,2025-07-02,,1950
R05959,P032,2023-07-22,2024-07-16,,1600
R05960,P032,2023-07-27,2024-07-21,,2600
R05961,P032,2023-06-12,2024-06-06,2024-04-06,1850
R05962,P032,2023-06-15,2024-06-09,,2700
R05963,P032,2024-01-23,2025-01-17,,2300
R05964,P032,2024-06-13,2025-06-08,,2100
R05965,P032,2023-07-09,2024-07-03,2024-05-09,2700
R05966,P032,2024-10-01,2025-09-26,,2500
R05967,P032,2024-04-11,2025-04-06,2024-07-13,1750
R05968,P032,2023-07-01,2024-06-25,,1800
R05969,P032,2023-07-24,2024-07-18,2023-12-19,2050
R05970,P032,2023-07-29,2024-07-23,,2750
R05971,P032,2024-01-01,2024-12-26,2024-05-07,2700
R05972,P032,2023-06-07,2024-06-01,,2800
R05973,P032,2023-07-08,2024-07-02,,1700
R05974,P032,2023-06-23,2024-06-17,,2150
R05975,P032,2023-06-06,2024-05-31,2023-08-21,2050
R05976,P032,2024-06-02,2025-05-28,,2150
R05977,P032,2023-06-12,2024-06-06,,2550
R05978,P032,2024-07-17,2025-07-12,2024-08-21,2450
R05979,P032,2023-06-15,2024-06-09,,2600
R05980,P032,2023-06-10,2024-06-04,,1600
R05981,P032,2023-06-22,2024-06-16,,1700
R05982,P032,2024-06-27,2025-06-22,2024-08-28,2350
R05983,P032,2023-06-02,2024-05-27,,2600
